t,p1_x1,p1_x2,p1_v1,p1_v2,p2_x1,p2_x2,p2_v1,p2_v2,p3_x1,p3_x2,p3_v1,p3_v2
2.64,1.054280281,0.234483037,-0.070794392,0.463965861,-0.378677646,-0.4317262,-0.98533725,-0.624723606,-0.675602635,0.197243162,1.056131642,0.160757745
2.656,1.053091199,0.241699552,-0.081643552,0.461227698,-0.394109057,-0.441221781,-0.992839688,-0.592521775,-0.658982142,0.199522229,1.074483239,0.131294077
2.672,1.051733274,0.248873114,-0.092451796,0.458503795,-0.409647053,-0.450208675,-0.999085639,-0.559583442,-0.642086221,0.201335561,1.091537435,0.101079647
2.688,1.050206891,0.25600463,-0.103234497,0.455791782,-0.425272941,-0.458677183,-1.003998457,-0.526026718,-0.62493395,0.202672553,1.107232955,0.070234936
2.704,1.048512408,0.263093915,-0.114005289,0.453089122,-0.440964646,-0.466618227,-1.007514284,-0.491982137,-0.607547762,0.203524312,1.121519573,0.038893015
2.72,1.046649903,0.270141091,-0.124778193,0.450392575,-0.456699975,-0.474025241,-1.00958441,-0.457584267,-0.589949928,0.20388415,1.134362603,0.007191692
2.736,1.044619232,0.277146225,-0.135567088,0.447698341,-0.472456096,-0.480893787,-1.010175656,-0.422971178,-0.572163136,0.203747562,1.145742744,-0.024727163
2.752,1.04242004,0.284109317,-0.146385716,0.445002049,-0.488209782,-0.487221593,-1.00927071,-0.388282217,-0.554210259,0.203112276,1.155656426,-0.056719832
2.768,1.040051757,0.2910303,-0.157247676,0.442298758,-0.50393766,-0.493008559,-1.00686808,-0.353655778,-0.536114096,0.201978259,1.164115756,-0.08864298
2.784,1.0375136,0.297909021,-0.16816643,0.439582944,-0.519616456,-0.498256721,-1.002981665,-0.319227124,-0.517897144,0.2003477,1.171148095,-0.120355819
2.8,1.034804581,0.304745239,-0.179155299,0.43684849,-0.535223227,-0.502970186,-0.997639969,-0.285126362,-0.499581355,0.198224948,1.176795268,-0.151722128
2.816,1.031923503,0.31153861,-0.190227458,0.434088672,-0.55073558,-0.507155041,-0.990885014,-0.251476604,-0.481187923,0.195616431,1.181112471,-0.182612069
2.832,1.028868963,0.318288682,-0.201395932,0.431296139,-0.566131877,-0.510819226,-0.982770983,-0.218392397,-0.462737086,0.192530544,1.184166915,-0.212903743
2.848,1.02563936,0.324994884,-0.212673593,0.428462893,-0.581391409,-0.513972395,-0.973362673,-0.185978432,-0.444247951,0.18897751,1.186036266,-0.242484461
2.864,1.02223289,0.331656514,-0.224073144,0.425580262,-0.596494549,-0.516625749,-0.962733819,-0.154328568,-0.425738341,0.184969235,1.186806963,-0.271251694
2.88,1.018647555,0.338272729,-0.235607113,0.422638878,-0.611422881,-0.518791866,-0.95096534,-0.12352517,-0.407224674,0.180519137,1.186572453,-0.299113708
2.896,1.014881349,0.344842214,-0.247287259,0.419628793,-0.626158575,-0.520484446,-0.938144247,-0.093640192,-0.388722774,0.175642232,1.185431506,-0.325988602
2.912,1.01093152,0.351364455,-0.259126854,0.416538853,-0.640687346,-0.521718431,-0.924359365,-0.064729291,-0.370244173,0.170353976,1.183486219,-0.351809562
2.928,1.006795675,0.357837796,-0.271137225,0.413357548,-0.654994158,-0.522509326,-0.909703506,-0.036840812,-0.351801517,0.16467153,1.180840731,-0.376516736
2.944,1.00247106,0.364260715,-0.283330013,0.410072388,-0.669066148,-0.522873371,-0.894269516,-0.010010277,-0.333404912,0.158612656,1.177599529,-0.400062111
2.96,0.99795474,0.370631489,-0.295716573,0.406670008,-0.682891897,-0.522827279,-0.878149553,0.015737536,-0.315062844,0.15219579,1.173866127,-0.422407544
2.976,0.993243606,0.37694818,-0.308307939,0.403136129,-0.696461412,-0.522388067,-0.861433932,0.04038787,-0.296782194,0.145439887,1.169741871,-0.443524
2.992,0.988334379,0.383208617,-0.321114783,0.39945551,-0.709766087,-0.521572911,-0.844210145,0.063935165,-0.278568292,0.138364293,1.165324928,-0.463390675
3.008,0.983223616,0.389410387,-0.334147369,0.395611904,-0.722798654,-0.520399006,-0.826562064,0.08638216,-0.260424962,0.130988618,1.160709432,-0.481994064
3.024,0.97790772,0.395550814,-0.347415497,0.391588016,-0.735553121,-0.518883448,-0.808569306,0.107738976,-0.242354599,0.123332634,1.155984803,-0.499326992
3.04,0.972382942,0.401626943,-0.360928445,0.38736545,-0.748024702,-0.517043122,-0.790306771,0.128022187,-0.224358241,0.115416179,1.151235216,-0.515387636
3.056,0.966645395,0.407635523,-0.374694896,0.382924667,-0.760209739,-0.51489461,-0.77184431,0.147253908,-0.206435656,0.107259087,1.146539206,-0.530178574
3.072,0.960691061,0.413572992,-0.388722857,0.378244937,-0.772105625,-0.512454113,-0.753246536,0.165460928,-0.188585436,0.098881122,1.141969394,-0.543705864
3.088,0.954515802,0.41943545,-0.403019576,0.373304296,-0.783710718,-0.509737381,-0.734572736,0.182673886,-0.170805085,0.090301931,1.137592313,-0.555978182
3.104,0.948115376,0.425218649,-0.417591438,0.368079504,-0.79502426,-0.506759662,-0.715876885,0.198926513,-0.153091116,0.081541014,1.133468322,-0.567006017
3.12,0.941485776,0.430917688,-0.432443116,0.362546283,-0.80604576,-0.503535823,-0.697208644,0.214254203,-0.135440016,0.072618135,1.12965176,-0.576800486
3.136,0.934621942,0.43652811,-0.447580381,0.356678189,-0.816777064,-0.500079669,-0.678609856,0.228696351,-0.117844878,0.063551559,1.126190237,-0.58537454
3.152,0.927519722,0.442044204,-0.46300559,0.350448208,-0.827219029,-0.496404877,-0.660120236,0.242291289,-0.100300693,0.054360673,1.123125827,-0.592739497
3.168,0.920174611,0.447460102,-0.478720438,0.34382767,-0.837373632,-0.492524353,-0.641773943,0.255078842,-0.082800979,0.045064252,1.120494382,-0.598906512
3.184,0.912582086,0.452769477,-0.494725068,0.336786501,-0.847243346,-0.48845038,-0.623600752,0.267099138,-0.065338739,0.035680902,1.118325819,-0.603885639
3.2,0.904737636,0.457965526,-0.511017892,0.329293236,-0.856831077,-0.484194613,-0.605626328,0.278392235,-0.047906559,0.026229087,1.11664422,-0.607685471
3.216,0.896636792,0.463040941,-0.527595398,0.321315028,-0.866140101,-0.479768087,-0.587872512,0.288997822,-0.030496691,0.016727146,1.115467909,-0.61031285
3.232,0.888275152,0.467987891,-0.544451934,0.312817696,-0.875174006,-0.475181221,-0.570357598,0.298954957,-0.013101146,0.007193331,1.114809532,-0.611772654
3.248,0.879648423,0.472798003,-0.561579484,0.303765779,-0.883936641,-0.470443833,-0.553096619,0.308301862,0.004288218,-0.00235417,1.114676103,-0.612067642
3.264,0.870752457,0.477462341,-0.57896743,0.294122625,-0.892432064,-0.46556515,-0.536101609,0.317075751,0.021679607,-0.011897192,1.115069039,-0.611198376
3.28,0.861583292,0.48197139,-0.596602291,0.283850502,-0.900664501,-0.460553827,-0.519381875,0.325312702,0.039081209,-0.021417563,1.115984166,-0.609163204
3.296,0.852137202,0.486315036,-0.61446746,0.272910752,-0.908638302,-0.455417969,-0.502944236,0.333047553,0.056501099,-0.030897067,1.117411696,-0.605958305
3.312,0.842410747,0.490482558,-0.63254293,0.261263978,-0.916357906,-0.450165144,-0.486793262,0.340313832,0.07394716,-0.040317414,1.119336191,-0.60157781
3.328,0.832400824,0.494462616,-0.650805008,0.248870272,-0.923827808,-0.44480241,-0.47093149,0.347143709,0.091426985,-0.049660207,1.121736498,-0.59601398
3.344,0.822104733,0.498243245,-0.669226038,0.235689499,-0.931052527,-0.439336332,-0.455359632,0.353567963,0.108947795,-0.058906913,1.124585669,-0.589257462
3.36,0.811520764,0.501811684,-0.687773202,0.22168234,-0.938036244,-0.433773282,-0.440077499,0.359615688,0.12651548,-0.068038401,1.127850702,-0.581298028
3.376,0.800646175,0.505155071,-0.706411907,0.206807893,-0.944784135,-0.428118365,-0.425081197,0.365315458,0.14413796,-0.077036706,1.131493105,-0.57212335
3.392,0.789480378,0.508259405,-0.725100069,0.19102825,-0.951300295,-0.422377073,-0.410367777,0.370693562,0.161819917,-0.085882332,1.135467846,-0.561721813
3.408,0.778022956,0.511110273,-0.743791533,0.174306318,-0.9575891,-0.416554227,-0.395932367,0.375775238,0.179566144,-0.094556046,1.1397239,-0.550081555
3.424,0.766274251,0.513692698,-0.762434986,0.156607068,-0.963654842,-0.410654262,-0.381769064,0.380584385,0.197380592,-0.103038436,1.14420405,-0.537191453
3.44,0.754235445,0.51599118,-0.780973842,0.137898203,-0.969501715,-0.404681252,-0.367871044,0.385143612,0.21526627,-0.111309927,1.148844885,-0.523041816
3.456,0.741908647,0.517989737,-0.79934618,0.118150885,-0.975133799,-0.398638928,-0.354230672,0.389474268,0.233225151,-0.119350808,1.153576853,-0.507625153
3.472,0.729296972,0.519671971,-0.817484788,0.09734052,-0.980555047,-0.392530697,-0.340839599,0.39359649,0.251258075,-0.127141275,1.158324387,-0.49093701
3.488,0.716404625,0.521021141,-0.835317291,0.075447615,-0.985769281,-0.38635966,-0.327688838,0.397529247,0.269364656,-0.134661481,1.163006129,-0.472976862
3.504,0.703236976,0.522020244,-0.852766412,0.052458664,-0.990780174,-0.380128633,-0.314768846,0.401290386,0.287543199,-0.141891611,1.167535258,-0.45374905
3.52,0.689800639,0.522652122,-0.869750366,0.028367069,-0.995591251,-0.373840162,-0.302069587,0.404896679,0.305790612,-0.14881196,1.171819953,-0.433263749
3.536,0.676103534,0.522899571,-0.886183404,0.00317407,-1.000205871,-0.367496536,-0.289580589,0.408363872,0.324102337,-0.155403035,1.175763993,-0.411537943
3.552,0.662154948,0.522745476,-0.90197653,-0.023110344,-1.004627233,-0.361099811,-0.277290997,0.411706726,0.342472285,-0.161645665,1.179267527,-0.388596382
3.568,0.647965572,0.522172951,-0.917038386,-0.050466573,-1.008858359,-0.354651817,-0.265189613,0.414939063,0.360892788,-0.167521134,1.182227999,-0.364472491
3.584,0.633548248,0.521165555,-0.931275639,-0.078863204,-1.012901903,-0.348154495,-0.253265518,0.418073661,0.379353655,-0.17301106,1.184541158,-0.339210457
3.6,0.61891514,0.519707243,-0.944596983,-0.108261975,-1.016760926,-0.341608635,-0.241505773,0.4211229,0.397845786,-0.178098607,1.186102756,-0.312860925
3.616,0.604081962,0.517782837,-0.956910339,-0.138608913,-1.020437704,-0.335015801,-0.229898954,0.424097882,0.416355742,-0.182767036,1.186809293,-0.285488969
3.632,0.589065136,0.515378032,-0.968127251,-0.169839552,-1.023934529,-0.328377067,-0.218432829,0.427009087,0.434869394,-0.187000965,1.18656008,-0.257169535
3.648,0.573882426,0.512479624,-0.978163824,-0.201877508,-1.027253499,-0.321693352,-0.207094965,0.429866248,0.453371073,-0.190786272,1.185258789,-0.22798874
3.664,0.558552862,0.50907569,-0.986942461,-0.234634683,-1.030396516,-0.314965428,-0.195872746,0.432678388,0.471843654,-0.194110263,1.182815207,-0.198043706
3.68,0.54309662,0.505155771,-0.994393621,-0.268011769,-1.033365285,-0.30819393,-0.184753384,0.435453842,0.490268665,-0.196961841,1.179147005,-0.167442072
3.696,0.527534889,0.50071104,-1.000457534,-0.301899073,-1.036161309,-0.301379372,-0.173723932,0.438200286,0.50862642,-0.199331668,1.174181467,-0.136301213
3.712,0.511889704,0.495734452,-1.005085835,-0.336177638,-1.03878589,-0.294522148,-0.162771289,0.440924759,0.526896186,-0.201212304,1.167857124,-0.104747121
3.728,0.496183755,0.490220885,-1.008243013,-0.370720688,-1.041240122,-0.287622552,-0.151882207,0.443633686,0.545056367,-0.202598332,1.16012522,-0.072912998
3.744,0.480440177,0.484167241,-1.009907649,-0.405395326,-1.043524892,-0.28068078,-0.141043297,0.446332887,0.563084715,-0.203486462,1.150950946,-0.04093756
3.76,0.464682324,0.477572535,-1.01007336,-0.440064479,-1.045640878,-0.273696941,-0.130241028,0.449027598,0.580958554,-0.203875594,1.140314388,-0.008963118
3.776,0.448933528,0.470437934,-1.008749411,-0.474589003,-1.047588546,-0.266671069,-0.119461729,0.451722478,0.598655018,-0.203766865,1.12821114,0.022866525
3.792,0.433216852,0.462766782,-1.005960959,-0.508829897,-1.049368145,-0.259603129,-0.108691593,0.454421617,0.616151293,-0.203163653,1.114652552,0.05440828
3.808,0.417555609,0.454564988,-1.001749151,-0.542648896,-1.050979635,-0.252493375,-0.097917199,0.457128404,0.633424026,-0.202071613,1.09966635,0.085520491
3.824,0.401970053,0.44583934,-0.996169702,-0.575917274,-1.052422991,-0.245340965,-0.087123398,0.459846066,0.650452937,-0.200498375,1.0832931,0.116071208
3.84,0.386481754,0.436599832,-0.989293237,-0.608507934,-1.053697723,-0.23814606,-0.076296482,0.462576861,0.667215969,-0.198453773,1.065589719,0.145931074
3.856,0.371110309,0.426857961,-0.98120331,-0.640303923,-1.054803202,-0.230908439,-0.065422063,0.465322606,0.683692893,-0.195949522,1.046625373,0.174981317
3.872,0.355873922,0.416626971,-0.971995063,-0.671198351,-1.055738575,-0.22362786,-0.054485603,0.468084539,0.699864654,-0.192999111,1.026480666,0.203113812
3.888,0.340789229,0.405921687,-0.961773504,-0.70109567,-1.05650276,-0.216304063,-0.043472405,0.4708633,0.715713531,-0.189617624,1.005245909,0.23023237
3.904,0.325871167,0.39475833,-0.950651625,-0.729912614,-1.057094443,-0.208936786,-0.032367612,0.473658917,0.731223276,-0.185821544,0.983019236,0.256253697
3.92,0.311132859,0.383154321,-0.938748449,-0.757578789,-1.057512078,-0.201525769,-0.021156201,0.476470787,0.746379219,-0.181628552,0.95990465,0.281108001
3.936,0.296585537,0.371128075,-0.926187067,-0.784036908,-1.057753885,-0.194070768,-0.00982298,0.479297654,0.761168348,-0.177057306,0.936010047,0.304739255
3.952,0.282238494,0.358698799,-0.913092728,-0.809242708,-1.057817843,-0.186571563,0.001647414,0.482137576,0.775579349,-0.172127236,0.911445314,0.327105132
3.968,0.268099063,0.345886293,-0.899591041,-0.833164556,-1.057701692,-0.179027969,0.01327052,0.484987903,0.789602628,-0.166858324,0.886320521,0.348176653
3.984,0.254172628,0.332710756,-0.885806332,-0.8557828,-1.057402926,-0.171439851,0.025062052,0.487845233,0.803230298,-0.161270904,0.86074428,0.367937567
4,0.240462649,0.319192602,-0.871860189,-0.877088913,-1.056918794,-0.163807131,0.037037897,0.490705379,0.816456146,-0.155385472,0.834822292,0.386383534
4.016,0.226970723,0.305352303,-0.857870214,-0.897084461,-1.056246297,-0.156129802,0.049214113,0.493563326,0.829275575,-0.149222502,0.808656101,0.403521135
4.032,0.213697293,0.291210933,-0.843949674,-0.915779076,-1.05538223,-0.148408323,0.061606311,0.49641304,0.841684937,-0.142802609,0.782343363,0.419366036
4.048,0.200639144,0.27678725,-0.830203962,-0.933192843,-1.054323,-0.140642116,0.074232086,0.499247982,0.853683856,-0.136145134,0.755971876,0.43394486
4.064,0.187793404,0.262101753,-0.816734097,-0.949349552,-1.053064883,-0.13283185,0.087107359,0.502060209,0.865271479,-0.129269902,0.729626738,0.447289343
4.08,0.17515503,0.247173823,-0.803633575,-0.96427919,-1.051603857,-0.124977948,0.10024878,0.504840875,0.876448827,-0.122195876,0.703384795,0.459438314
4.096,0.162717578,0.232022342,-0.790988816,-0.97801578,-1.049935639,-0.117080976,0.113673102,0.50758003,0.887218061,-0.114941366,0.677315714,0.47043575
4.112,0.150473311,0.216665637,-0.778879081,-0.990596234,-1.048055686,-0.109141669,0.127397155,0.510266549,0.897582375,-0.107523968,0.651481925,0.480329685
4.128,0.138413309,0.201121444,-0.767376509,-1.002059272,-1.045959188,-0.101160943,0.141437808,0.51288806,0.90754588,-0.099960501,0.625938701,0.489171212
4.144,0.126527583,0.185406885,-0.756546263,-1.012444433,-1.043641077,-0.093139915,0.155811927,0.515430871,0.917113493,-0.092266969,0.600734337,0.497013562
4.16,0.114805182,0.169538468,-0.746446748,-1.021791175,-1.041096018,-0.085079931,0.170536323,0.51787989,0.926290835,-0.084458536,0.575910426,0.503911285
4.176,0.103234293,0.153532089,-0.737129888,-1.030138067,-1.038318417,-0.076982581,0.18562769,0.52021854,0.935084123,-0.076549508,0.551502198,0.509919527
4.192,0.091802342,0.137403055,-0.728641438,-1.037522083,-1.03530242,-0.068849725,0.201102533,0.522428678,0.943500078,-0.068553331,0.527538905,0.515093405
4.208,0.080496085,0.121166114,-0.72102132,-1.043977977,-1.032041917,-0.06068352,0.216977081,0.524490505,0.951545832,-0.060482593,0.504044238,0.519487473
4.224,0.069301703,0.104835489,-0.71430395,-1.049537754,-1.02853055,-0.052486447,0.233267188,0.526382479,0.959228847,-0.052349042,0.481036761,0.523155275
4.24,0.058204878,0.088424932,-0.708518568,-1.054230211,-1.024761715,-0.044261335,0.249988219,0.528081228,0.966556837,-0.044163597,0.458530349,0.526148984
4.256,0.047191412,0.07194858,-0.703689752,-1.0580804,-1.020728778,-0.036011797,0.267154064,0.529561396,0.973537366,-0.035936783,0.436535688,0.528519004
4.272,0.036245147,0.055417783,-0.69983679,-1.061110021,-1.01642428,-0.027740644,0.284780379,0.530795837,0.980179133,-0.027677139,0.415056411,0.530314184
4.288,0.025351272,0.038846011,-0.69697534,-1.063336054,-1.011841141,-0.01945234,0.302879367,0.531755104,0.986489869,-0.019393671,0.394095973,0.531580949
4.304,0.014494226,0.022245694,-0.695116624,-1.064771357,-1.006971891,-0.011151421,0.32146293,0.532407675,0.992477665,-0.011094273,0.373653694,0.532363682
4.32,0.003658306,0.005629097,-0.694267837,-1.065424324,-1.001808888,-0.002842933,0.340541623,0.532719815,0.998150582,-0.002786164,0.353726214,0.532704509
4.336,-0.007172274,-0.010991612,-0.694432244,-1.065298801,-0.996344334,0.005467537,0.360124419,0.53265553,1.003516609,0.005524075,0.334307825,0.532643271
4.352,-0.018013321,-0.027604289,-0.69560922,-1.064394039,-0.990570308,0.013773821,0.380218444,0.532176534,1.008583629,0.013830468,0.315390775,0.532217505
4.368,-0.0288806,-0.044196742,-0.697794244,-1.062704709,-0.984478793,0.022069135,0.400828686,0.531242241,1.013359393,0.022127607,0.296965558,0.531462467
4.384,-0.039789775,-0.060756661,-0.700978838,-1.060220952,-0.978061712,0.030346046,0.421957679,0.529809784,1.017851487,0.030410614,0.279021159,0.530411168
4.4,-0.050756349,-0.077271546,-0.705150455,-1.056928486,-0.971310971,0.038596433,0.443605162,0.527834061,1.02206732,0.038675113,0.261545293,0.529094424
4.416,-0.061795592,-0.093728643,-0.710292315,-1.05280875,-0.964218504,0.046811456,0.465767709,0.525267827,1.026014096,0.046917187,0.244524606,0.527540924
4.432,-0.072922481,-0.110114874,-0.7163832,-1.047839123,-0.956776326,0.05498152,0.488438339,0.522061824,1.029698807,0.055133354,0.227944861,0.525777299
4.448,-0.084151626,-0.12641678,-0.723397206,-1.041993182,-0.948976589,0.063096249,0.511606105,0.518164972,1.033128215,0.063320531,0.211791101,0.52382821
4.464,-0.095497193,-0.142620462,-0.731303456,-1.035241035,-0.940811654,0.071144457,0.535255663,0.513524609,1.036308846,0.071476005,0.196047793,0.521716426
4.48,-0.106972259,-0.158710743,-0.740065342,-1.027550127,-0.932274581,0.079113737,0.559365647,0.5080871,1.039246841,0.079597006,0.180699694,0.519463028
4.496,-0.118590987,-0.174674277,-0.749641955,-1.01888416,-0.923357526,0.086992005,0.58391298,0.501797112,1.041948513,0.087682272,0.165728975,0.517087048
4.512,-0.130365157,-0.190494775,-0.759985172,-1.009205914,-0.914054326,0.094765142,0.608865347,0.494599693,1.044419483,0.095729633,0.151119825,0.514606221
4.528,-0.142306313,-0.206156144,-0.771041005,-0.998476438,-0.904358947,0.102418564,0.634185497,0.486439805,1.046665261,0.10373758,0.136855507,0.512036633
4.544,-0.154425111,-0.221641675,-0.782748887,-0.986656144,-0.894265984,0.10993683,0.6598297,0.477263228,1.048691095,0.111704846,0.122919187,0.509392916
4.56,-0.166731205,-0.236934045,-0.795041415,-0.973705643,-0.883770766,0.117303667,0.685747422,0.467017317,1.050501971,0.119630378,0.109293994,0.506688325
4.576,-0.179233143,-0.25201532,-0.807844152,-0.959586674,-0.872869466,0.124501998,0.711881083,0.455651852,1.05210261,0.127513322,0.095963069,0.503934822
4.592,-0.19193826,-0.266866988,-0.82107551,-0.944263128,-0.861559212,0.131513988,0.738165905,0.443119983,1.053497471,0.135353001,0.082909605,0.501143145
4.608,-0.204852557,-0.281469996,-0.834646752,-0.927702147,-0.849838197,0.138321102,0.764529872,0.429379268,1.054690754,0.143148894,0.07011688,0.498322879
4.624,-0.217980599,-0.295804812,-0.848462124,-0.909875298,-0.837705796,0.144904188,0.790893839,0.414392771,1.055686395,0.150900624,0.057568285,0.495482526
